mean,std,shapley_type,feature,strata,batch,weights,data
0.019114316124400975,0.011315287385924076,rank-relevance shapley value,X,40-60%,1,different weights,Standard normal 3 correlated vars
0.01757183642843816,0.012370971269594272,rank-relevance shapley value,Y,40-60%,1,different weights,Standard normal 3 correlated vars
0.06622474403351339,0.03176292308182055,shapley value,X,60-80%,0,different weights,Standard normal 3 correlated vars
0.08687495302236699,0.039457578715007824,shapley value,Y,60-80%,0,different weights,Standard normal 3 correlated vars
0.009079852998047328,0.0036025943517331233,standardized shapley value,X,60-80%,0,different weights,Standard normal 3 correlated vars
0.014198024733263884,0.0030839877329068895,standardized shapley value,Y,60-80%,0,different weights,Standard normal 3 correlated vars
0.00038037251285567494,0.00017741463981867176,rank-relevance shapley value,X,60-80%,0,different weights,Standard normal 3 correlated vars
0.000672302556122296,0.0004615007479120915,rank-relevance shapley value,Y,60-80%,0,different weights,Standard normal 3 correlated vars
0.04556525140314949,0.03773115309875844,shapley value,X,60-80%,1,different weights,Standard normal 3 correlated vars
0.12413558453538406,0.046685645095281336,shapley value,Y,60-80%,1,different weights,Standard normal 3 correlated vars
0.00401868824007352,0.0008665456845320444,standardized shapley value,X,60-80%,1,different weights,Standard normal 3 correlated vars
0.004878995992432421,0.0019535076796519486,standardized shapley value,Y,60-80%,1,different weights,Standard normal 3 correlated vars
0.0003881895054725817,0.0002699198949390409,rank-relevance shapley value,X,60-80%,1,different weights,Standard normal 3 correlated vars
0.0004315407620442628,0.00034373001903109207,rank-relevance shapley value,Y,60-80%,1,different weights,Standard normal 3 correlated vars
0.09882345372661212,0.06682812419863852,shapley value,X,80-100%,0,different weights,Standard normal 3 correlated vars
0.0928284385456225,0.032722009389018945,shapley value,Y,80-100%,0,different weights,Standard normal 3 correlated vars
0.01467812069978933,0.0033788854507776417,standardized shapley value,X,80-100%,0,different weights,Standard normal 3 correlated vars
0.014069544027106756,0.003600741865271329,standardized shapley value,Y,80-100%,0,different weights,Standard normal 3 correlated vars
5.2472429719723124e-08,6.219939379547542e-08,rank-relevance shapley value,X,80-100%,0,different weights,Standard normal 3 correlated vars
5.0001945810670186e-08,6.398596034715164e-08,rank-relevance shapley value,Y,80-100%,0,different weights,Standard normal 3 correlated vars
0.08810113049272894,0.0479127392697625,shapley value,X,80-100%,1,different weights,Standard normal 3 correlated vars
0.12337441715364375,0.05030696129537517,shapley value,Y,80-100%,1,different weights,Standard normal 3 correlated vars
0.00503074315550114,0.0008694995651154568,standardized shapley value,X,80-100%,1,different weights,Standard normal 3 correlated vars
0.005488133348100361,0.001326502649507561,standardized shapley value,Y,80-100%,1,different weights,Standard normal 3 correlated vars
5.514252091037578e-07,8.537242602042641e-07,rank-relevance shapley value,X,80-100%,1,different weights,Standard normal 3 correlated vars
7.473745439602086e-07,1.2722478196161722e-06,rank-relevance shapley value,Y,80-100%,1,different weights,Standard normal 3 correlated vars
0.08519482970262773,0.06506267656236348,shapley value,X,0-20%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.16544715740442936,0.041907031800759116,shapley value,Y,0-20%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.007321049630019987,0.0032949798021022947,standardized shapley value,X,0-20%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.0029186129840584963,0.00172427357616853,standardized shapley value,Y,0-20%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.4727169617752714,0.15225301509850803,rank-relevance shapley value,X,0-20%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.23870383345829965,0.1949047108783013,rank-relevance shapley value,Y,0-20%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.06626825360980257,0.05365052568020305,shapley value,X,0-20%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.1831318277755763,0.07302519512836209,shapley value,Y,0-20%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.0024052124603245596,0.000774968346850929,standardized shapley value,X,0-20%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.0011998292059895851,0.0009222835686185919,standardized shapley value,Y,0-20%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.42753515270121056,0.21793502011440077,rank-relevance shapley value,X,0-20%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.16779023667114812,0.10907101831130067,rank-relevance shapley value,Y,0-20%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.04353762617083334,0.041154279883120384,shapley value,X,20-40%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.10807159724227838,0.05064907074930699,shapley value,Y,20-40%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.009725800952100723,0.0022729649463217737,standardized shapley value,X,20-40%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.005997172288821355,0.0024975981756322576,standardized shapley value,Y,20-40%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.1283564976380358,0.07505982100048396,rank-relevance shapley value,X,20-40%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.07111032477821574,0.03181410171680508,rank-relevance shapley value,Y,20-40%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.09002969369261038,0.06158139780598095,shapley value,X,20-40%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.12324567769665114,0.07305519166655933,shapley value,Y,20-40%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.003098434643621122,0.0014196802073781689,standardized shapley value,X,20-40%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.002286336217263229,0.0014024463088706846,standardized shapley value,Y,20-40%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.09894712065981598,0.06275654717489042,rank-relevance shapley value,X,20-40%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.07878445892184954,0.07237975261712033,rank-relevance shapley value,Y,20-40%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.08720946708370032,0.06667535847388285,shapley value,X,40-60%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.10874361328458153,0.0641869180631189,shapley value,Y,40-60%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.00808292579419487,0.003999786654058515,standardized shapley value,X,40-60%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.011818452222254822,0.004205957215536006,standardized shapley value,Y,40-60%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.01215218951570738,0.01156267814864587,rank-relevance shapley value,X,40-60%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.01663704420247616,0.011388991055007952,rank-relevance shapley value,Y,40-60%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.08927743274225229,0.05787924757369916,shapley value,X,40-60%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.0906196653687254,0.0679910751860333,shapley value,Y,40-60%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.0031073715138874706,0.0013843318871783817,standardized shapley value,X,40-60%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.003776505353807955,0.001472986754680536,standardized shapley value,Y,40-60%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.018338892308180553,0.015567878171058928,rank-relevance shapley value,X,40-60%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.020407330008991288,0.013992099526305295,rank-relevance shapley value,Y,40-60%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.10460759310812125,0.08195684728431157,shapley value,X,60-80%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.08956829847072839,0.09796925685228362,shapley value,Y,60-80%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.013338573450229499,0.004886186928606681,standardized shapley value,X,60-80%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.014504092014229766,0.004177399963594918,standardized shapley value,Y,60-80%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.00031693336531860315,0.00015119235285840238,rank-relevance shapley value,X,60-80%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.000519034150251568,0.0004729716504223691,rank-relevance shapley value,Y,60-80%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.07515590475968002,0.06364090217383925,shapley value,X,60-80%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.1093861539299186,0.06200622870166511,shapley value,Y,60-80%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.003623962639408871,0.0011479051294180668,standardized shapley value,X,60-80%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.004466265278786418,0.0011745183021725765,standardized shapley value,Y,60-80%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.0005077143950997494,0.00036711796418181715,rank-relevance shapley value,X,60-80%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.0005957258554285592,0.0003490136398695659,rank-relevance shapley value,Y,60-80%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.0803580492085712,0.022783056159626475,shapley value,X,80-100%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.17346379276219187,0.04620203352506113,shapley value,Y,80-100%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.012124390583007865,0.0008690649660011766,standardized shapley value,X,80-100%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.017165545637684083,0.0017623872940188013,standardized shapley value,Y,80-100%,0,equal weights,Arbitrary normal 2 vars with correlated third
2.384405163490226e-07,3.611685249990353e-07,rank-relevance shapley value,X,80-100%,0,equal weights,Arbitrary normal 2 vars with correlated third
2.7525691624790497e-07,4.051478961103467e-07,rank-relevance shapley value,Y,80-100%,0,equal weights,Arbitrary normal 2 vars with correlated third
0.09884563389339668,0.06181179219284502,shapley value,X,80-100%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.17400784952155218,0.05181615402765765,shapley value,Y,80-100%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.004512636188442154,0.0008806158879550484,standardized shapley value,X,80-100%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.005677371386105483,0.0006706095298681991,standardized shapley value,Y,80-100%,1,equal weights,Arbitrary normal 2 vars with correlated third
7.027818689237283e-07,1.2518666482019311e-06,rank-relevance shapley value,X,80-100%,1,equal weights,Arbitrary normal 2 vars with correlated third
8.451217822594867e-07,1.3487776900260313e-06,rank-relevance shapley value,Y,80-100%,1,equal weights,Arbitrary normal 2 vars with correlated third
0.19907180470485072,0.0869034177702706,shapley value,X,0-20%,0,different weights,Arbitrary normal 2 vars with correlated third
0.10046215192448049,0.042590398461327124,shapley value,Y,0-20%,0,different weights,Arbitrary normal 2 vars with correlated third
0.007514739335902763,0.0036884916149853273,standardized shapley value,X,0-20%,0,different weights,Arbitrary normal 2 vars with correlated third
0.002123400901208264,0.0021062792462474794,standardized shapley value,Y,0-20%,0,different weights,Arbitrary normal 2 vars with correlated third
0.6033069101375949,0.1887367041065787,rank-relevance shapley value,X,0-20%,0,different weights,Arbitrary normal 2 vars with correlated third
0.19014876780590972,0.13089168697298484,rank-relevance shapley value,Y,0-20%,0,different weights,Arbitrary normal 2 vars with correlated third
0.1355316786361463,0.09086826538531856,shapley value,X,0-20%,1,different weights,Arbitrary normal 2 vars with correlated third
0.0881681909273253,0.049584721929582666,shapley value,Y,0-20%,1,different weights,Arbitrary normal 2 vars with correlated third
0.00265251845646688,0.0011916939228827268,standardized shapley value,X,0-20%,1,different weights,Arbitrary normal 2 vars with correlated third
0.0012468470187334943,0.0009745637929107978,standardized shapley value,Y,0-20%,1,different weights,Arbitrary normal 2 vars with correlated third
0.3914298408987653,0.20209881246160424,rank-relevance shapley value,X,0-20%,1,different weights,Arbitrary normal 2 vars with correlated third
0.20749725597493188,0.20276148596234925,rank-relevance shapley value,Y,0-20%,1,different weights,Arbitrary normal 2 vars with correlated third
0.0845140813411338,0.06286759158860751,shapley value,X,20-40%,0,different weights,Arbitrary normal 2 vars with correlated third
0.09716954337749546,0.03119686184251451,shapley value,Y,20-40%,0,different weights,Arbitrary normal 2 vars with correlated third
0.012218532080966802,0.003984578557524783,standardized shapley value,X,20-40%,0,different weights,Arbitrary normal 2 vars with correlated third
0.004749697753927903,0.0037493988908486003,standardized shapley value,Y,20-40%,0,different weights,Arbitrary normal 2 vars with correlated third
0.12082973836948455,0.0631519205076001,rank-relevance shapley value,X,20-40%,0,different weights,Arbitrary normal 2 vars with correlated third
0.05502609839449563,0.06472814052873847,rank-relevance shapley value,Y,20-40%,0,different weights,Arbitrary normal 2 vars with correlated third
0.07851309856784949,0.06573925665934424,shapley value,X,20-40%,1,different weights,Arbitrary normal 2 vars with correlated third
0.06598714561826455,0.03920028922931255,shapley value,Y,20-40%,1,different weights,Arbitrary normal 2 vars with correlated third
0.00367589419378279,0.0009631473342670003,standardized shapley value,X,20-40%,1,different weights,Arbitrary normal 2 vars with correlated third
0.0019467370988752288,0.0009994053918333454,standardized shapley value,Y,20-40%,1,different weights,Arbitrary normal 2 vars with correlated third
0.12435096481317771,0.06820087094976726,rank-relevance shapley value,X,20-40%,1,different weights,Arbitrary normal 2 vars with correlated third
0.06187110140601995,0.04252858047168923,rank-relevance shapley value,Y,20-40%,1,different weights,Arbitrary normal 2 vars with correlated third
0.08684534027691476,0.05622721626797501,shapley value,X,40-60%,0,different weights,Arbitrary normal 2 vars with correlated third
0.08172464024660923,0.055840194745758735,shapley value,Y,40-60%,0,different weights,Arbitrary normal 2 vars with correlated third
0.014069879713157644,0.004250511773840133,standardized shapley value,X,40-60%,0,different weights,Arbitrary normal 2 vars with correlated third
0.0061191072980689865,0.004116997371742859,standardized shapley value,Y,40-60%,0,different weights,Arbitrary normal 2 vars with correlated third
0.029223394419562867,0.011587830333159469,rank-relevance shapley value,X,40-60%,0,different weights,Arbitrary normal 2 vars with correlated third
0.014750996493358301,0.014563435610058068,rank-relevance shapley value,Y,40-60%,0,different weights,Arbitrary normal 2 vars with correlated third
0.07510695769046641,0.044249670528312975,shapley value,X,40-60%,1,different weights,Arbitrary normal 2 vars with correlated third
0.07815840090172589,0.035810661019904946,shapley value,Y,40-60%,1,different weights,Arbitrary normal 2 vars with correlated third
0.004470603537051142,0.0011305210813051323,standardized shapley value,X,40-60%,1,different weights,Arbitrary normal 2 vars with correlated third
0.002113624158522713,0.0011150698301553735,standardized shapley value,Y,40-60%,1,different weights,Arbitrary normal 2 vars with correlated third
0.023347373588612594,0.015975557665076447,rank-relevance shapley value,X,40-60%,1,different weights,Arbitrary normal 2 vars with correlated third
0.010669560632880834,0.008071113105704318,rank-relevance shapley value,Y,40-60%,1,different weights,Arbitrary normal 2 vars with correlated third
0.07860530339304647,0.048677015317204274,shapley value,X,60-80%,0,different weights,Arbitrary normal 2 vars with correlated third
0.05109885214227537,0.05083071528658145,shapley value,Y,60-80%,0,different weights,Arbitrary normal 2 vars with correlated third
0.01737792795620947,0.003042539967822612,standardized shapley value,X,60-80%,0,different weights,Arbitrary normal 2 vars with correlated third
0.008398039609563573,0.0025546018057822227,standardized shapley value,Y,60-80%,0,different weights,Arbitrary normal 2 vars with correlated third
0.0006285683577048894,0.00033066980246023565,rank-relevance shapley value,X,60-80%,0,different weights,Arbitrary normal 2 vars with correlated third
0.0003812188283248727,0.0003179595426564851,rank-relevance shapley value,Y,60-80%,0,different weights,Arbitrary normal 2 vars with correlated third
0.09020120937539458,0.068806754135367,shapley value,X,60-80%,1,different weights,Arbitrary normal 2 vars with correlated third
0.07152860997127508,0.04322834008168238,shapley value,Y,60-80%,1,different weights,Arbitrary normal 2 vars with correlated third
0.005505029697793109,0.0009972841433440551,standardized shapley value,X,60-80%,1,different weights,Arbitrary normal 2 vars with correlated third
0.002472985617231046,0.0009968342231845635,standardized shapley value,Y,60-80%,1,different weights,Arbitrary normal 2 vars with correlated third
0.0007012984345128427,0.0003656820588731582,rank-relevance shapley value,X,60-80%,1,different weights,Arbitrary normal 2 vars with correlated third
0.0003286587305963351,0.0002652095067619795,rank-relevance shapley value,Y,60-80%,1,different weights,Arbitrary normal 2 vars with correlated third
0.18667140233515575,0.09621783452029756,shapley value,X,80-100%,0,different weights,Arbitrary normal 2 vars with correlated third
0.08566498934844877,0.0586145909004496,shapley value,Y,80-100%,0,different weights,Arbitrary normal 2 vars with correlated third
0.02149434981720669,0.003656757211159375,standardized shapley value,X,80-100%,0,different weights,Arbitrary normal 2 vars with correlated third
0.007526526401403107,0.003306411159438862,standardized shapley value,Y,80-100%,0,different weights,Arbitrary normal 2 vars with correlated third
3.6650682247961094e-07,5.04314274909094e-07,rank-relevance shapley value,X,80-100%,0,different weights,Arbitrary normal 2 vars with correlated third
2.13795092998571e-07,3.507695276530436e-07,rank-relevance shapley value,Y,80-100%,0,different weights,Arbitrary normal 2 vars with correlated third
0.18780632082307336,0.07691259094952792,shapley value,X,80-100%,1,different weights,Arbitrary normal 2 vars with correlated third
0.07356795860994547,0.04325388301264166,shapley value,Y,80-100%,1,different weights,Arbitrary normal 2 vars with correlated third
0.006963837376423213,0.0010155829677413488,standardized shapley value,X,80-100%,1,different weights,Arbitrary normal 2 vars with correlated third
0.0030567604041405265,0.0007683326116145557,standardized shapley value,Y,80-100%,1,different weights,Arbitrary normal 2 vars with correlated third
1.1247199902261217e-06,1.8212103376278305e-06,rank-relevance shapley value,X,80-100%,1,different weights,Arbitrary normal 2 vars with correlated third
4.4435805406927673e-07,6.539110813915543e-07,rank-relevance shapley value,Y,80-100%,1,different weights,Arbitrary normal 2 vars with correlated third
0.06851365025862934,0.04598624906116037,shapley value,X,0-20%,0,equal weights,Arbitrary normal 3 correlated vars
0.08795852128385309,0.04089369961422207,shapley value,Y,0-20%,0,equal weights,Arbitrary normal 3 correlated vars
0.0033853514864541517,0.0018633893921838156,standardized shapley value,X,0-20%,0,equal weights,Arbitrary normal 3 correlated vars
0.0041985345027376764,0.003231367922330774,standardized shapley value,Y,0-20%,0,equal weights,Arbitrary normal 3 correlated vars
0.19007855708111454,0.09983212537837863,rank-relevance shapley value,X,0-20%,0,equal weights,Arbitrary normal 3 correlated vars
0.25007661928491126,0.1778329773880554,rank-relevance shapley value,Y,0-20%,0,equal weights,Arbitrary normal 3 correlated vars
0.06493719922694272,0.04195414895493994,shapley value,X,0-20%,1,equal weights,Arbitrary normal 3 correlated vars
0.11114812949011249,0.05960678880940965,shapley value,Y,0-20%,1,equal weights,Arbitrary normal 3 correlated vars
0.0013814770577172885,0.0005649135797987241,standardized shapley value,X,0-20%,1,equal weights,Arbitrary normal 3 correlated vars
0.0011209052307541757,0.0010472166376638394,standardized shapley value,Y,0-20%,1,equal weights,Arbitrary normal 3 correlated vars
0.2281344006335526,0.11753644989713904,rank-relevance shapley value,X,0-20%,1,equal weights,Arbitrary normal 3 correlated vars
0.17733350631785352,0.17579648997145755,rank-relevance shapley value,Y,0-20%,1,equal weights,Arbitrary normal 3 correlated vars
0.031279359217930944,0.01687534050675934,shapley value,X,20-40%,0,equal weights,Arbitrary normal 3 correlated vars
0.05543192982831105,0.02358059940496921,shapley value,Y,20-40%,0,equal weights,Arbitrary normal 3 correlated vars
0.005705683331594992,0.0013801122466388593,standardized shapley value,X,20-40%,0,equal weights,Arbitrary normal 3 correlated vars
0.006201482081975038,0.0023729577814257086,standardized shapley value,Y,20-40%,0,equal weights,Arbitrary normal 3 correlated vars
0.05950954465824955,0.021581861214091756,rank-relevance shapley value,X,20-40%,0,equal weights,Arbitrary normal 3 correlated vars
0.07050969770962592,0.03862620720281452,rank-relevance shapley value,Y,20-40%,0,equal weights,Arbitrary normal 3 correlated vars
0.034215039368506193,0.03335580588045289,shapley value,X,20-40%,1,equal weights,Arbitrary normal 3 correlated vars
0.08802853916849292,0.04404427144493506,shapley value,Y,20-40%,1,equal weights,Arbitrary normal 3 correlated vars
0.0019049654559015574,0.0005470616355308909,standardized shapley value,X,20-40%,1,equal weights,Arbitrary normal 3 correlated vars
0.0017575429714361433,0.0011560620868992708,standardized shapley value,Y,20-40%,1,equal weights,Arbitrary normal 3 correlated vars
0.06417482923325918,0.03975469109786601,rank-relevance shapley value,X,20-40%,1,equal weights,Arbitrary normal 3 correlated vars
0.051957087226378096,0.03887035840700237,rank-relevance shapley value,Y,20-40%,1,equal weights,Arbitrary normal 3 correlated vars
0.03868136627942327,0.026259876447466357,shapley value,X,40-60%,0,equal weights,Arbitrary normal 3 correlated vars
0.09233869650930823,0.03754056410523753,shapley value,Y,40-60%,0,equal weights,Arbitrary normal 3 correlated vars
0.0056776108085573596,0.0017372877986429934,standardized shapley value,X,40-60%,0,equal weights,Arbitrary normal 3 correlated vars
0.008272787099343272,0.003617499990693158,standardized shapley value,Y,40-60%,0,equal weights,Arbitrary normal 3 correlated vars
0.008963242793168628,0.00645511304207314,rank-relevance shapley value,X,40-60%,0,equal weights,Arbitrary normal 3 correlated vars
0.013076530927480083,0.012509889532319074,rank-relevance shapley value,Y,40-60%,0,equal weights,Arbitrary normal 3 correlated vars
0.04575933623641794,0.02483868218650279,shapley value,X,40-60%,1,equal weights,Arbitrary normal 3 correlated vars
0.08997599137418894,0.04537290586872981,shapley value,Y,40-60%,1,equal weights,Arbitrary normal 3 correlated vars
0.0021704610626877177,0.0006905258809751242,standardized shapley value,X,40-60%,1,equal weights,Arbitrary normal 3 correlated vars
0.002340337824883249,0.0013396401090399709,standardized shapley value,Y,40-60%,1,equal weights,Arbitrary normal 3 correlated vars
0.011278035184099217,0.007212806192824658,rank-relevance shapley value,X,40-60%,1,equal weights,Arbitrary normal 3 correlated vars
0.01281526949027904,0.010395506350312726,rank-relevance shapley value,Y,40-60%,1,equal weights,Arbitrary normal 3 correlated vars
0.027412686015312222,0.01624035173635863,shapley value,X,60-80%,0,equal weights,Arbitrary normal 3 correlated vars
0.06081414352741123,0.0576656942599226,shapley value,Y,60-80%,0,equal weights,Arbitrary normal 3 correlated vars
0.0064116845159829655,0.0009783144618115312,standardized shapley value,X,60-80%,0,equal weights,Arbitrary normal 3 correlated vars
0.009176274460216889,0.0020783724209450308,standardized shapley value,Y,60-80%,0,equal weights,Arbitrary normal 3 correlated vars
0.00048591716643321263,0.0002046365573933807,rank-relevance shapley value,X,60-80%,0,equal weights,Arbitrary normal 3 correlated vars
0.0006679518713235611,0.00022700839089251102,rank-relevance shapley value,Y,60-80%,0,equal weights,Arbitrary normal 3 correlated vars
0.03934492179292422,0.03280848671690971,shapley value,X,60-80%,1,equal weights,Arbitrary normal 3 correlated vars
0.06840423079003354,0.04615628197948241,shapley value,Y,60-80%,1,equal weights,Arbitrary normal 3 correlated vars
0.0027649829076355787,0.0004860847589116544,standardized shapley value,X,60-80%,1,equal weights,Arbitrary normal 3 correlated vars
0.002899267044849162,0.0009693517187878215,standardized shapley value,Y,60-80%,1,equal weights,Arbitrary normal 3 correlated vars
0.0002900024469982589,0.00020379726893118394,rank-relevance shapley value,X,60-80%,1,equal weights,Arbitrary normal 3 correlated vars
0.0002886171253382708,0.0001573614138878433,rank-relevance shapley value,Y,60-80%,1,equal weights,Arbitrary normal 3 correlated vars
0.08230223721312922,0.03344880900111614,shapley value,X,80-100%,0,equal weights,Arbitrary normal 3 correlated vars
0.09563465471108669,0.06111666135590166,shapley value,Y,80-100%,0,equal weights,Arbitrary normal 3 correlated vars
0.009504408660078347,0.0013038370860082602,standardized shapley value,X,80-100%,0,equal weights,Arbitrary normal 3 correlated vars
0.010332940525693435,0.002446932833855695,standardized shapley value,Y,80-100%,0,equal weights,Arbitrary normal 3 correlated vars
2.5695597181831264e-07,2.9284370549166495e-07,rank-relevance shapley value,X,80-100%,0,equal weights,Arbitrary normal 3 correlated vars
2.373418042388436e-07,2.554242285064181e-07,rank-relevance shapley value,Y,80-100%,0,equal weights,Arbitrary normal 3 correlated vars
0.08507656559848831,0.040401998390019775,shapley value,X,80-100%,1,equal weights,Arbitrary normal 3 correlated vars
0.08608691605044047,0.049044708245737687,shapley value,Y,80-100%,1,equal weights,Arbitrary normal 3 correlated vars
0.0033205978176321983,0.0005343968758445923,standardized shapley value,X,80-100%,1,equal weights,Arbitrary normal 3 correlated vars
0.0033123002852163,0.0009138576760251054,standardized shapley value,Y,80-100%,1,equal weights,Arbitrary normal 3 correlated vars
5.361864301574717e-07,8.30539604090864e-07,rank-relevance shapley value,X,80-100%,1,equal weights,Arbitrary normal 3 correlated vars
5.744358131530516e-07,9.415841066895395e-07,rank-relevance shapley value,Y,80-100%,1,equal weights,Arbitrary normal 3 correlated vars
0.09500340277193203,0.05812610471797147,shapley value,X,0-20%,0,different weights,Arbitrary normal 3 correlated vars
0.13942873155121613,0.05963314069163228,shapley value,Y,0-20%,0,different weights,Arbitrary normal 3 correlated vars
0.004545090311536636,0.002390108909214891,standardized shapley value,X,0-20%,0,different weights,Arbitrary normal 3 correlated vars
0.00463847134082267,0.004514787193999483,standardized shapley value,Y,0-20%,0,different weights,Arbitrary normal 3 correlated vars
0.3506809416465729,0.2137391513388322,rank-relevance shapley value,X,0-20%,0,different weights,Arbitrary normal 3 correlated vars
0.26440955504829144,0.21867012296115573,rank-relevance shapley value,Y,0-20%,0,different weights,Arbitrary normal 3 correlated vars
0.06743126101797747,0.048905023077882914,shapley value,X,0-20%,1,different weights,Arbitrary normal 3 correlated vars
0.12773678246279804,0.0656748240063949,shapley value,Y,0-20%,1,different weights,Arbitrary normal 3 correlated vars
0.0017237154599437927,0.0006977538385627838,standardized shapley value,X,0-20%,1,different weights,Arbitrary normal 3 correlated vars
0.0011330334241361466,0.0009350435013660775,standardized shapley value,Y,0-20%,1,different weights,Arbitrary normal 3 correlated vars
0.28367987248028886,0.13393671869402618,rank-relevance shapley value,X,0-20%,1,different weights,Arbitrary normal 3 correlated vars
0.18148411393288721,0.1415267539020219,rank-relevance shapley value,Y,0-20%,1,different weights,Arbitrary normal 3 correlated vars
0.041401828887329885,0.040249392280887,shapley value,X,20-40%,0,different weights,Arbitrary normal 3 correlated vars
0.07548709128498703,0.044476571879737734,shapley value,Y,20-40%,0,different weights,Arbitrary normal 3 correlated vars
0.00640940003901866,0.001958765350247206,standardized shapley value,X,20-40%,0,different weights,Arbitrary normal 3 correlated vars
0.006499400662250753,0.0028443345220225927,standardized shapley value,Y,20-40%,0,different weights,Arbitrary normal 3 correlated vars
0.05664692973588611,0.026911497127911268,rank-relevance shapley value,X,20-40%,0,different weights,Arbitrary normal 3 correlated vars
0.05986656413001922,0.04881480954353156,rank-relevance shapley value,Y,20-40%,0,different weights,Arbitrary normal 3 correlated vars
0.04281407731460182,0.04178752891631892,shapley value,X,20-40%,1,different weights,Arbitrary normal 3 correlated vars
0.09384538743403617,0.04649960458568739,shapley value,Y,20-40%,1,different weights,Arbitrary normal 3 correlated vars
0.0024417018470030824,0.0007652939250128855,standardized shapley value,X,20-40%,1,different weights,Arbitrary normal 3 correlated vars
0.001978739360159491,0.0011190198303541934,standardized shapley value,Y,20-40%,1,different weights,Arbitrary normal 3 correlated vars
0.08467168036325193,0.04256080936283429,rank-relevance shapley value,X,20-40%,1,different weights,Arbitrary normal 3 correlated vars
0.07185116668803654,0.06630877016064725,rank-relevance shapley value,Y,20-40%,1,different weights,Arbitrary normal 3 correlated vars
0.04662231254502985,0.030703605968443057,shapley value,X,40-60%,0,different weights,Arbitrary normal 3 correlated vars
0.0881610276293702,0.06017145841544934,shapley value,Y,40-60%,0,different weights,Arbitrary normal 3 correlated vars
0.007635692852742536,0.0022388218557710675,standardized shapley value,X,40-60%,0,different weights,Arbitrary normal 3 correlated vars
0.011249702685442325,0.003992933158168843,standardized shapley value,Y,40-60%,0,different weights,Arbitrary normal 3 correlated vars
0.010649445362861892,0.011317819102252028,rank-relevance shapley value,X,40-60%,0,different weights,Arbitrary normal 3 correlated vars
0.011878442705423611,0.005424564256681118,rank-relevance shapley value,Y,40-60%,0,different weights,Arbitrary normal 3 correlated vars
0.07069274212008488,0.03455838801300807,shapley value,X,40-60%,1,different weights,Arbitrary normal 3 correlated vars
0.1123201608696545,0.05460209095739952,shapley value,Y,40-60%,1,different weights,Arbitrary normal 3 correlated vars
0.0023580973716896664,0.0009811185867006126,standardized shapley value,X,40-60%,1,different weights,Arbitrary normal 3 correlated vars
